Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,
2235,"5/24/22, 11:43:15 AM",1 ft,0:00:01,0.8 mph,24 ft,42° true,N18° 21.538' W65° 01.982',
2236,"5/24/22, 11:43:16 AM",1 ft,0:00:01,0.9 mph,23 ft,66° true,N18° 21.538' W65° 01.982',
2237,"5/24/22, 11:43:17 AM",1 ft,0:00:01,0.7 mph,21 ft,18° true,N18° 21.538' W65° 01.982',
2238,"5/24/22, 11:43:18 AM",1 ft,0:00:01,0.5 mph,23 ft,340° true,N18° 21.538' W65° 01.982',
2239,"5/24/22, 11:43:19 AM",1 ft,0:00:01,0.4 mph,21 ft,328° true,N18° 21.539' W65° 01.982',
2240,"5/24/22, 11:43:20 AM",1 ft,0:00:01,0.8 mph,21 ft,340° true,N18° 21.539' W65° 01.982',
2241,"5/24/22, 11:43:21 AM",1 ft,0:00:01,0.4 mph,21 ft,281° true,N18° 21.539' W65° 01.982',
2242,"5/24/22, 11:43:22 AM",0 ft,0:00:01,0.1 mph,21 ft,180° true,N18° 21.539' W65° 01.982',
2243,"5/24/22, 11:43:23 AM",0 ft,0:00:01,0.3 mph,19 ft,75° true,N18° 21.539' W65° 01.982',
2244,"5/24/22, 11:43:24 AM",1 ft,0:00:01,0.5 mph,19 ft,126° true,N18° 21.539' W65° 01.982',
2245,"5/24/22, 11:43:25 AM",1 ft,0:00:01,0.4 mph,18 ft,218° true,N18° 21.539' W65° 01.982',
2246,"5/24/22, 11:43:26 AM",1 ft,0:00:01,0.6 mph,18 ft,115° true,N18° 21.539' W65° 01.982',
2247,"5/24/22, 11:43:27 AM",1 ft,0:00:01,0.9 mph,18 ft,114° true,N18° 21.539' W65° 01.982',
2248,"5/24/22, 11:43:28 AM",1 ft,0:00:01,0.7 mph,18 ft,129° true,N18° 21.539' W65° 01.982',
2249,"5/24/22, 11:43:29 AM",1 ft,0:00:01,0.4 mph,16 ft,192° true,N18° 21.538' W65° 01.982',
2250,"5/24/22, 11:43:30 AM",1 ft,0:00:01,0.6 mph,16 ft,296° true,N18° 21.538' W65° 01.982',
2251,"5/24/22, 11:43:31 AM",1 ft,0:00:01,1.0 mph,15 ft,294° true,N18° 21.538' W65° 01.982',
2252,"5/24/22, 11:43:32 AM",1 ft,0:00:01,0.7 mph,15 ft,296° true,N18° 21.539' W65° 01.982',
2253,"5/24/22, 11:43:33 AM",1 ft,0:00:01,0.6 mph,13 ft,281° true,N18° 21.539' W65° 01.982',
2254,"5/24/22, 11:43:34 AM",0 ft,0:00:01,0.2 mph,13 ft,160° true,N18° 21.539' W65° 01.982',
2255,"5/24/22, 11:43:35 AM",1 ft,0:00:01,0.7 mph,13 ft,29° true,N18° 21.539' W65° 01.982',
2256,"5/24/22, 11:43:36 AM",1 ft,0:00:01,1.0 mph,13 ft,245° true,N18° 21.539' W65° 01.982',
2257,"5/24/22, 11:43:37 AM",1 ft,0:00:01,0.4 mph,11 ft,235° true,N18° 21.539' W65° 01.982',
2258,"5/24/22, 11:43:38 AM",0 ft,0:00:01,0.1 mph,11 ft,90° true,N18° 21.539' W65° 01.982',
2259,"5/24/22, 11:43:39 AM",0 ft,0:00:01,0.3 mph,11 ft,116° true,N18° 21.539' W65° 01.982',
2260,"5/24/22, 11:43:40 AM",0 ft,0:00:01,0.3 mph,10 ft,136° true,N18° 21.539' W65° 01.982',
2261,"5/24/22, 11:43:41 AM",0 ft,0:00:01,0.1 mph,10 ft,113° true,N18° 21.538' W65° 01.982',
2262,"5/24/22, 11:43:42 AM",0 ft,0:00:01,0.0 mph,10 ft,270° true,N18° 21.538' W65° 01.982',
2263,"5/24/22, 11:43:43 AM",0 ft,0:00:01,0.3 mph,10 ft,139° true,N18° 21.538' W65° 01.982',
2264,"5/24/22, 11:43:44 AM",1 ft,0:00:01,0.6 mph,10 ft,116° true,N18° 21.538' W65° 01.982',
2265,"5/24/22, 11:43:45 AM",1 ft,0:00:01,0.6 mph,10 ft,82° true,N18° 21.538' W65° 01.982',
2266,"5/24/22, 11:43:46 AM",0 ft,0:00:01,0.3 mph,10 ft,56° true,N18° 21.538' W65° 01.982',
2267,"5/24/22, 11:43:47 AM",0 ft,0:00:01,0.2 mph,11 ft,64° true,N18° 21.538' W65° 01.982',
2268,"5/24/22, 11:43:48 AM",1 ft,0:00:01,0.6 mph,11 ft,341° true,N18° 21.538' W65° 01.982',
2269,"5/24/22, 11:43:49 AM",2 ft,0:00:01,1.0 mph,11 ft,306° true,N18° 21.539' W65° 01.982',
2270,"5/24/22, 11:43:50 AM",1 ft,0:00:01,0.5 mph,11 ft,265° true,N18° 21.539' W65° 01.982',
2271,"5/24/22, 11:43:51 AM",1 ft,0:00:01,0.9 mph,13 ft,310° true,N18° 21.539' W65° 01.982',
2272,"5/24/22, 11:43:52 AM",1 ft,0:00:01,0.4 mph,13 ft,100° true,N18° 21.539' W65° 01.982',
2273,"5/24/22, 11:43:53 AM",1 ft,0:00:01,0.6 mph,13 ft,122° true,N18° 21.539' W65° 01.982',
2274,"5/24/22, 11:43:54 AM",1 ft,0:00:01,0.4 mph,15 ft,136° true,N18° 21.539' W65° 01.982',
2275,"5/24/22, 11:43:55 AM",1 ft,0:00:01,0.8 mph,15 ft,113° true,N18° 21.539' W65° 01.982',
2276,"5/24/22, 11:43:56 AM",1 ft,0:00:01,0.5 mph,15 ft,106° true,N18° 21.539' W65° 01.982',
2277,"5/24/22, 11:43:57 AM",1 ft,0:00:01,0.6 mph,16 ft,121° true,N18° 21.539' W65° 01.982',
2278,"5/24/22, 11:43:58 AM",0 ft,0:00:01,0.3 mph,16 ft,277° true,N18° 21.539' W65° 01.982',
2279,"5/24/22, 11:43:59 AM",1 ft,0:00:01,0.4 mph,16 ft,290° true,N18° 21.539' W65° 01.982',
2280,"5/24/22, 11:44:00 AM",1 ft,0:00:01,0.4 mph,16 ft,318° true,N18° 21.539' W65° 01.982',
2281,"5/24/22, 11:44:01 AM",1 ft,0:00:01,0.4 mph,18 ft,312° true,N18° 21.539' W65° 01.982',
2282,"5/24/22, 11:44:02 AM",0 ft,0:00:01,0.3 mph,18 ft,325° true,N18° 21.539' W65° 01.982',
2283,"5/24/22, 11:44:03 AM",1 ft,0:00:01,0.6 mph,18 ft,284° true,N18° 21.539' W65° 01.982',
2284,"5/24/22, 11:44:04 AM",1 ft,0:00:01,0.6 mph,19 ft,287° true,N18° 21.539' W65° 01.982',
2285,"5/24/22, 11:44:05 AM",1 ft,0:00:01,0.5 mph,19 ft,280° true,N18° 21.539' W65° 01.982',
2286,"5/24/22, 11:44:06 AM",1 ft,0:00:01,0.4 mph,21 ft,336° true,N18° 21.539' W65° 01.982',
2287,"5/24/22, 11:44:07 AM",0 ft,0:00:01,0.2 mph,21 ft,155° true,N18° 21.539' W65° 01.983',
2288,"5/24/22, 11:44:08 AM",1 ft,0:00:01,0.8 mph,21 ft,179° true,N18° 21.539' W65° 01.982',
2289,"5/24/22, 11:44:09 AM",1 ft,0:00:01,0.5 mph,21 ft,210° true,N18° 21.539' W65° 01.982',
2290,"5/24/22, 11:44:10 AM",0 ft,0:00:01,0.1 mph,23 ft,109° true,N18° 21.539' W65° 01.983',
2291,"5/24/22, 11:44:11 AM",0 ft,0:00:01,0.1 mph,21 ft,81° true,N18° 21.539' W65° 01.983',
2292,"5/24/22, 11:44:12 AM",1 ft,0:00:01,0.5 mph,23 ft,14° true,N18° 21.539' W65° 01.982',
2293,"5/24/22, 11:44:13 AM",1 ft,0:00:01,0.5 mph,23 ft,346° true,N18° 21.539' W65° 01.982',
2294,"5/24/22, 11:44:14 AM",0 ft,0:00:01,0.2 mph,23 ft,20° true,N18° 21.539' W65° 01.982',
2295,"5/24/22, 11:44:15 AM",0 ft,0:00:01,0.3 mph,23 ft,20° true,N18° 21.539' W65° 01.982',
2296,"5/24/22, 11:44:16 AM",1 ft,0:00:01,0.5 mph,23 ft,275° true,N18° 21.539' W65° 01.982',
2297,"5/24/22, 11:44:17 AM",2 ft,0:00:01,1.5 mph,23 ft,106° true,N18° 21.539' W65° 01.983',
2298,"5/24/22, 11:44:18 AM",0 ft,0:00:01,0.3 mph,23 ft,94° true,N18° 21.539' W65° 01.982',
2299,"5/24/22, 11:44:19 AM",1 ft,0:00:01,0.9 mph,23 ft,122° true,N18° 21.539' W65° 01.982',
2300,"5/24/22, 11:44:20 AM",1 ft,0:00:01,0.8 mph,23 ft,106° true,N18° 21.539' W65° 01.982',
2301,"5/24/22, 11:44:21 AM",1 ft,0:00:01,0.6 mph,23 ft,101° true,N18° 21.539' W65° 01.982',
2302,"5/24/22, 11:44:22 AM",0 ft,0:00:01,0.1 mph,23 ft,44° true,N18° 21.539' W65° 01.982',
2303,"5/24/22, 11:44:23 AM",0 ft,0:00:01,0.1 mph,21 ft,113° true,N18° 21.539' W65° 01.982',
2304,"5/24/22, 11:44:24 AM",1 ft,0:00:01,0.4 mph,21 ft,286° true,N18° 21.539' W65° 01.982',
2305,"5/24/22, 11:44:25 AM",1 ft,0:00:01,0.3 mph,21 ft,295° true,N18° 21.539' W65° 01.982',
2306,"5/24/22, 11:44:26 AM",2 ft,0:00:01,1.1 mph,21 ft,295° true,N18° 21.539' W65° 01.982',
2307,"5/24/22, 11:44:27 AM",1 ft,0:00:01,0.4 mph,19 ft,261° true,N18° 21.539' W65° 01.982',
2308,"5/24/22, 11:44:28 AM",1 ft,0:00:01,0.5 mph,19 ft,100° true,N18° 21.539' W65° 01.982',
2309,"5/24/22, 11:44:29 AM",1 ft,0:00:01,0.5 mph,19 ft,133° true,N18° 21.539' W65° 01.982',
2310,"5/24/22, 11:44:30 AM",1 ft,0:00:01,0.6 mph,19 ft,117° true,N18° 21.539' W65° 01.982',
2311,"5/24/22, 11:44:31 AM",1 ft,0:00:01,0.9 mph,18 ft,90° true,N18° 21.539' W65° 01.982',
2312,"5/24/22, 11:44:32 AM",1 ft,0:00:01,0.5 mph,18 ft,35° true,N18° 21.539' W65° 01.982',
2313,"5/24/22, 11:44:33 AM",1 ft,0:00:01,0.4 mph,16 ft,341° true,N18° 21.539' W65° 01.981',
2314,"5/24/22, 11:44:34 AM",1 ft,0:00:01,0.4 mph,16 ft,328° true,N18° 21.539' W65° 01.981',
2315,"5/24/22, 11:44:35 AM",1 ft,0:00:01,0.6 mph,16 ft,301° true,N18° 21.539' W65° 01.982',
2316,"5/24/22, 11:44:36 AM",1 ft,0:00:01,0.6 mph,15 ft,288° true,N18° 21.539' W65° 01.982',
2317,"5/24/22, 11:44:37 AM",1 ft,0:00:01,0.6 mph,15 ft,318° true,N18° 21.539' W65° 01.982',
2318,"5/24/22, 11:44:38 AM",1 ft,0:00:01,0.6 mph,13 ft,278° true,N18° 21.539' W65° 01.982',
2319,"5/24/22, 11:44:39 AM",1 ft,0:00:01,0.4 mph,13 ft,219° true,N18° 21.539' W65° 01.982',
2320,"5/24/22, 11:44:40 AM",1 ft,0:00:01,0.4 mph,13 ft,196° true,N18° 21.539' W65° 01.982',
2321,"5/24/22, 11:44:41 AM",0 ft,0:00:01,0.3 mph,11 ft,204° true,N18° 21.539' W65° 01.982',
2322,"5/24/22, 11:44:42 AM",0 ft,0:00:01,0.3 mph,11 ft,356° true,N18° 21.539' W65° 01.982',
2323,"5/24/22, 11:44:43 AM",0 ft,0:00:01,0.0 mph,11 ft,0° true,N18° 21.539' W65° 01.982',
2324,"5/24/22, 11:44:44 AM",0 ft,0:00:01,0.2 mph,11 ft,311° true,N18° 21.539' W65° 01.982',
2325,"5/24/22, 11:44:45 AM",1 ft,0:00:01,0.5 mph,11 ft,275° true,N18° 21.539' W65° 01.982',
2326,"5/24/22, 11:44:46 AM",1 ft,0:00:01,0.7 mph,11 ft,212° true,N18° 21.539' W65° 01.982',
2327,"5/24/22, 11:44:47 AM",1 ft,0:00:01,0.9 mph,11 ft,194° true,N18° 21.539' W65° 01.982',
2328,"5/24/22, 11:44:48 AM",1 ft,0:00:01,0.6 mph,11 ft,194° true,N18° 21.539' W65° 01.983',
2329,"5/24/22, 11:44:49 AM",1 ft,0:00:01,0.9 mph,11 ft,163° true,N18° 21.539' W65° 01.983',
2330,"5/24/22, 11:44:50 AM",2 ft,0:00:01,1.1 mph,11 ft,150° true,N18° 21.538' W65° 01.982',
2331,"5/24/22, 11:44:51 AM",1 ft,0:00:01,0.6 mph,11 ft,168° true,N18° 21.538' W65° 01.982',
2332,"5/24/22, 11:44:52 AM",2 ft,0:00:01,1.3 mph,11 ft,130° true,N18° 21.538' W65° 01.982',
2333,"5/24/22, 11:44:53 AM",2 ft,0:00:01,1.2 mph,13 ft,155° true,N18° 21.538' W65° 01.982',
2334,"5/24/22, 11:44:54 AM",1 ft,0:00:01,0.7 mph,13 ft,64° true,N18° 21.538' W65° 01.982',
2335,"5/24/22, 11:44:55 AM",1 ft,0:00:01,0.4 mph,13 ft,215° true,N18° 21.538' W65° 01.982',
2336,"5/24/22, 11:44:56 AM",1 ft,0:00:01,0.6 mph,15 ft,289° true,N18° 21.538' W65° 01.982',
2337,"5/24/22, 11:44:57 AM",2 ft,0:00:01,1.5 mph,15 ft,295° true,N18° 21.538' W65° 01.982',
2338,"5/24/22, 11:44:58 AM",3 ft,0:00:01,1.9 mph,15 ft,278° true,N18° 21.538' W65° 01.982',
2339,"5/24/22, 11:44:59 AM",2 ft,0:00:01,1.6 mph,15 ft,268° true,N18° 21.538' W65° 01.983',
2340,"5/24/22, 11:45:00 AM",3 ft,0:00:01,1.7 mph,15 ft,279° true,N18° 21.538' W65° 01.983',
2341,"5/24/22, 11:45:01 AM",3 ft,0:00:01,1.7 mph,15 ft,290° true,N18° 21.538' W65° 01.984',
2342,"5/24/22, 11:45:02 AM",1 ft,0:00:01,0.8 mph,15 ft,275° true,N18° 21.538' W65° 01.984',
2343,"5/24/22, 11:45:03 AM",1 ft,0:00:01,0.5 mph,15 ft,300° true,N18° 21.538' W65° 01.984',
2344,"5/24/22, 11:45:04 AM",0 ft,0:00:01,0.2 mph,15 ft,10° true,N18° 21.538' W65° 01.984',
2345,"5/24/22, 11:45:05 AM",1 ft,0:00:01,0.5 mph,13 ft,57° true,N18° 21.538' W65° 01.984',
2346,"5/24/22, 11:45:06 AM",1 ft,0:00:01,0.5 mph,15 ft,19° true,N18° 21.538' W65° 01.984',
2347,"5/24/22, 11:45:07 AM",1 ft,0:00:01,0.5 mph,13 ft,323° true,N18° 21.538' W65° 01.984',
2348,"5/24/22, 11:45:08 AM",1 ft,0:00:01,1.0 mph,13 ft,305° true,N18° 21.538' W65° 01.984',
2349,"5/24/22, 11:45:09 AM",1 ft,0:00:01,0.8 mph,13 ft,287° true,N18° 21.539' W65° 01.984',
2350,"5/24/22, 11:45:10 AM",1 ft,0:00:01,0.9 mph,13 ft,296° true,N18° 21.539' W65° 01.985',
2351,"5/24/22, 11:45:11 AM",2 ft,0:00:01,1.2 mph,13 ft,336° true,N18° 21.539' W65° 01.985',
2352,"5/24/22, 11:45:12 AM",2 ft,0:00:01,1.1 mph,13 ft,331° true,N18° 21.539' W65° 01.985',
2353,"5/24/22, 11:45:13 AM",1 ft,0:00:01,0.9 mph,13 ft,346° true,N18° 21.539' W65° 01.985',
2354,"5/24/22, 11:45:14 AM",2 ft,0:00:01,1.0 mph,13 ft,26° true,N18° 21.539' W65° 01.985',
2355,"5/24/22, 11:45:15 AM",2 ft,0:00:01,1.2 mph,15 ft,22° true,N18° 21.540' W65° 01.985',
2356,"5/24/22, 11:45:16 AM",1 ft,0:00:01,0.9 mph,13 ft,23° true,N18° 21.540' W65° 01.985',
2357,"5/24/22, 11:45:17 AM",1 ft,0:00:01,1.0 mph,11 ft,341° true,N18° 21.540' W65° 01.985',
2358,"5/24/22, 11:45:18 AM",1 ft,0:00:01,0.5 mph,11 ft,342° true,N18° 21.540' W65° 01.985',
2359,"5/24/22, 11:45:19 AM",2 ft,0:00:01,1.2 mph,11 ft,324° true,N18° 21.540' W65° 01.985',
2360,"5/24/22, 11:45:20 AM",1 ft,0:00:01,0.5 mph,11 ft,288° true,N18° 21.541' W65° 01.985',
2361,"5/24/22, 11:45:21 AM",1 ft,0:00:01,0.7 mph,10 ft,326° true,N18° 21.541' W65° 01.985',
2362,"5/24/22, 11:45:22 AM",1 ft,0:00:01,0.5 mph,10 ft,332° true,N18° 21.541' W65° 01.985',
2363,"5/24/22, 11:45:23 AM",1 ft,0:00:01,0.5 mph,10 ft,337° true,N18° 21.541' W65° 01.986',
2364,"5/24/22, 11:45:24 AM",0 ft,0:00:01,0.3 mph,10 ft,0° true,N18° 21.541' W65° 01.986',
2365,"5/24/22, 11:45:25 AM",1 ft,0:00:01,0.6 mph,11 ft,71° true,N18° 21.541' W65° 01.986',
2366,"5/24/22, 11:45:26 AM",1 ft,0:00:01,0.5 mph,13 ft,45° true,N18° 21.541' W65° 01.985',
2367,"5/24/22, 11:45:27 AM",1 ft,0:00:01,0.8 mph,15 ft,87° true,N18° 21.541' W65° 01.985',
2368,"5/24/22, 11:45:28 AM",1 ft,0:00:01,0.6 mph,16 ft,45° true,N18° 21.541' W65° 01.985',
2369,"5/24/22, 11:45:29 AM",1 ft,0:00:01,0.4 mph,18 ft,13° true,N18° 21.541' W65° 01.985',
2370,"5/24/22, 11:45:30 AM",1 ft,0:00:01,0.7 mph,19 ft,344° true,N18° 21.542' W65° 01.985',
2371,"5/24/22, 11:45:31 AM",1 ft,0:00:01,0.4 mph,21 ft,332° true,N18° 21.542' W65° 01.985',
2372,"5/24/22, 11:45:32 AM",1 ft,0:00:01,0.6 mph,21 ft,338° true,N18° 21.542' W65° 01.985',
2373,"5/24/22, 11:45:33 AM",1 ft,0:00:01,0.6 mph,23 ft,340° true,N18° 21.542' W65° 01.985',
2374,"5/24/22, 11:45:34 AM",2 ft,0:00:01,1.3 mph,24 ft,320° true,N18° 21.542' W65° 01.985',
2375,"5/24/22, 11:45:35 AM",2 ft,0:00:01,1.2 mph,24 ft,272° true,N18° 21.542' W65° 01.985',
2376,"5/24/22, 11:45:36 AM",1 ft,0:00:01,0.6 mph,26 ft,264° true,N18° 21.542' W65° 01.986',
2377,"5/24/22, 11:45:37 AM",1 ft,0:00:01,0.5 mph,27 ft,282° true,N18° 21.542' W65° 01.986',
2378,"5/24/22, 11:45:38 AM",1 ft,0:00:01,0.9 mph,27 ft,210° true,N18° 21.542' W65° 01.986',
2379,"5/24/22, 11:45:39 AM",2 ft,0:00:01,1.5 mph,29 ft,200° true,N18° 21.542' W65° 01.986',
2380,"5/24/22, 11:45:40 AM",2 ft,0:00:01,1.5 mph,29 ft,220° true,N18° 21.542' W65° 01.986',
2381,"5/24/22, 11:45:41 AM",1 ft,0:00:01,0.8 mph,30 ft,196° true,N18° 21.541' W65° 01.987',
2382,"5/24/22, 11:45:42 AM",2 ft,0:00:01,1.6 mph,30 ft,237° true,N18° 21.541' W65° 01.987',
2383,"5/24/22, 11:45:43 AM",3 ft,0:00:01,1.7 mph,30 ft,220° true,N18° 21.541' W65° 01.987',
2384,"5/24/22, 11:45:44 AM",2 ft,0:00:01,1.1 mph,32 ft,234° true,N18° 21.541' W65° 01.987',
2385,"5/24/22, 11:45:45 AM",1 ft,0:00:01,1.0 mph,32 ft,224° true,N18° 21.541' W65° 01.987',
2386,"5/24/22, 11:45:46 AM",1 ft,0:00:01,0.6 mph,32 ft,180° true,N18° 21.540' W65° 01.988',
2387,"5/24/22, 11:45:47 AM",1 ft,0:00:01,0.4 mph,34 ft,152° true,N18° 21.540' W65° 01.988',
2388,"5/24/22, 11:45:48 AM",1 ft,0:00:01,0.7 mph,32 ft,188° true,N18° 21.540' W65° 01.988',
2389,"5/24/22, 11:45:49 AM",1 ft,0:00:01,0.7 mph,32 ft,193° true,N18° 21.540' W65° 01.988',
2390,"5/24/22, 11:45:50 AM",1 ft,0:00:01,0.9 mph,32 ft,187° true,N18° 21.540' W65° 01.988',
2391,"5/24/22, 11:45:51 AM",2 ft,0:00:01,1.3 mph,34 ft,167° true,N18° 21.540' W65° 01.988',
2392,"5/24/22, 11:45:52 AM",2 ft,0:00:01,1.3 mph,34 ft,193° true,N18° 21.539' W65° 01.988',
2393,"5/24/22, 11:45:53 AM",2 ft,0:00:01,1.4 mph,34 ft,193° true,N18° 21.539' W65° 01.988',
2394,"5/24/22, 11:45:54 AM",2 ft,0:00:01,1.4 mph,34 ft,183° true,N18° 21.539' W65° 01.988',
2395,"5/24/22, 11:45:55 AM",2 ft,0:00:01,1.3 mph,34 ft,165° true,N18° 21.538' W65° 01.988',
2396,"5/24/22, 11:45:56 AM",2 ft,0:00:01,1.5 mph,34 ft,143° true,N18° 21.538' W65° 01.988',
2397,"5/24/22, 11:45:57 AM",2 ft,0:00:01,1.2 mph,34 ft,161° true,N18° 21.538' W65° 01.987',
2398,"5/24/22, 11:45:58 AM",1 ft,0:00:01,0.6 mph,34 ft,201° true,N18° 21.538' W65° 01.987',
2399,"5/24/22, 11:45:59 AM",2 ft,0:00:01,1.3 mph,34 ft,159° true,N18° 21.537' W65° 01.987',
2400,"5/24/22, 11:46:00 AM",1 ft,0:00:01,0.9 mph,34 ft,175° true,N18° 21.537' W65° 01.987',
2401,"5/24/22, 11:46:01 AM",1 ft,0:00:01,1.0 mph,34 ft,182° true,N18° 21.537' W65° 01.987',
2402,"5/24/22, 11:46:02 AM",2 ft,0:00:01,1.4 mph,34 ft,174° true,N18° 21.537' W65° 01.987',
2403,"5/24/22, 11:46:03 AM",1 ft,0:00:01,0.4 mph,34 ft,171° true,N18° 21.536' W65° 01.987',
2404,"5/24/22, 11:46:04 AM",1 ft,0:00:01,0.9 mph,34 ft,195° true,N18° 21.536' W65° 01.987',
2405,"5/24/22, 11:46:05 AM",2 ft,0:00:01,1.2 mph,34 ft,191° true,N18° 21.536' W65° 01.987',
2406,"5/24/22, 11:46:06 AM",1 ft,0:00:01,0.8 mph,34 ft,228° true,N18° 21.536' W65° 01.987',
2407,"5/24/22, 11:46:07 AM",1 ft,0:00:01,0.9 mph,34 ft,173° true,N18° 21.536' W65° 01.987',
2408,"5/24/22, 11:46:08 AM",1 ft,0:00:01,0.9 mph,34 ft,152° true,N18° 21.535' W65° 01.987',
2409,"5/24/22, 11:46:09 AM",1 ft,0:00:01,0.4 mph,34 ft,138° true,N18° 21.535' W65° 01.987',
2410,"5/24/22, 11:46:10 AM",1 ft,0:00:01,0.7 mph,34 ft,167° true,N18° 21.535' W65° 01.987',
2411,"5/24/22, 11:46:11 AM",1 ft,0:00:01,0.6 mph,34 ft,195° true,N18° 21.535' W65° 01.987',
2412,"5/24/22, 11:46:12 AM",2 ft,0:00:01,1.5 mph,34 ft,199° true,N18° 21.535' W65° 01.987',
2413,"5/24/22, 11:46:13 AM",2 ft,0:00:01,1.5 mph,34 ft,183° true,N18° 21.535' W65° 01.987',
2414,"5/24/22, 11:46:14 AM",2 ft,0:00:01,1.1 mph,32 ft,178° true,N18° 21.534' W65° 01.987',
2415,"5/24/22, 11:46:15 AM",2 ft,0:00:01,1.1 mph,32 ft,169° true,N18° 21.534' W65° 01.987',
2416,"5/24/22, 11:46:16 AM",2 ft,0:00:01,1.4 mph,32 ft,185° true,N18° 21.534' W65° 01.987',
2417,"5/24/22, 11:46:17 AM",1 ft,0:00:01,0.8 mph,34 ft,153° true,N18° 21.533' W65° 01.987',
2418,"5/24/22, 11:46:18 AM",2 ft,0:00:01,1.4 mph,34 ft,165° true,N18° 21.533' W65° 01.987',
2419,"5/24/22, 11:46:19 AM",1 ft,0:00:01,0.6 mph,32 ft,148° true,N18° 21.533' W65° 01.987',
2420,"5/24/22, 11:46:20 AM",1 ft,0:00:01,0.5 mph,32 ft,213° true,N18° 21.533' W65° 01.987',
2421,"5/24/22, 11:46:21 AM",2 ft,0:00:01,1.1 mph,32 ft,135° true,N18° 21.533' W65° 01.987',
2422,"5/24/22, 11:46:22 AM",1 ft,0:00:01,0.9 mph,32 ft,129° true,N18° 21.532' W65° 01.987',
2423,"5/24/22, 11:46:23 AM",1 ft,0:00:01,1.0 mph,32 ft,152° true,N18° 21.532' W65° 01.987',
2424,"5/24/22, 11:46:24 AM",2 ft,0:00:01,1.1 mph,32 ft,175° true,N18° 21.532' W65° 01.987',
2425,"5/24/22, 11:46:25 AM",1 ft,0:00:01,0.6 mph,32 ft,176° true,N18° 21.532' W65° 01.987',
2426,"5/24/22, 11:46:26 AM",2 ft,0:00:01,1.1 mph,32 ft,158° true,N18° 21.532' W65° 01.987',
2427,"5/24/22, 11:46:27 AM",2 ft,0:00:01,1.1 mph,32 ft,182° true,N18° 21.531' W65° 01.987',
2428,"5/24/22, 11:46:28 AM",1 ft,0:00:01,0.7 mph,34 ft,194° true,N18° 21.531' W65° 01.987',
2429,"5/24/22, 11:46:29 AM",1 ft,0:00:01,0.5 mph,32 ft,158° true,N18° 21.531' W65° 01.987',
2430,"5/24/22, 11:46:30 AM",3 ft,0:00:02,1.0 mph,32 ft,123° true,N18° 21.531' W65° 01.987',
2431,"5/24/22, 11:46:32 AM",2 ft,0:00:01,1.3 mph,30 ft,148° true,N18° 21.531' W65° 01.986',
2432,"5/24/22, 11:46:33 AM",2 ft,0:00:01,1.1 mph,32 ft,132° true,N18° 21.530' W65° 01.986',
2433,"5/24/22, 11:46:34 AM",1 ft,0:00:01,1.0 mph,32 ft,151° true,N18° 21.530' W65° 01.986',
2434,"5/24/22, 11:46:35 AM",2 ft,0:00:01,1.1 mph,32 ft,140° true,N18° 21.530' W65° 01.986',
2435,"5/24/22, 11:46:36 AM",1 ft,0:00:01,1.0 mph,32 ft,145° true,N18° 21.530' W65° 01.985',
2436,"5/24/22, 11:46:37 AM",1 ft,0:00:01,0.9 mph,34 ft,137° true,N18° 21.530' W65° 01.985',
2437,"5/24/22, 11:46:38 AM",2 ft,0:00:01,1.2 mph,34 ft,162° true,N18° 21.529' W65° 01.985',
2438,"5/24/22, 11:46:39 AM",1 ft,0:00:01,0.6 mph,34 ft,153° true,N18° 21.529' W65° 01.985',
2439,"5/24/22, 11:46:40 AM",1 ft,0:00:01,0.8 mph,34 ft,119° true,N18° 21.529' W65° 01.985',
2440,"5/24/22, 11:46:41 AM",1 ft,0:00:01,0.9 mph,34 ft,131° true,N18° 21.529' W65° 01.985',
2441,"5/24/22, 11:46:42 AM",2 ft,0:00:01,1.1 mph,34 ft,140° true,N18° 21.529' W65° 01.985',
2442,"5/24/22, 11:46:43 AM",1 ft,0:00:01,0.5 mph,34 ft,127° true,N18° 21.529' W65° 01.984',
2443,"5/24/22, 11:46:44 AM",2 ft,0:00:01,1.0 mph,34 ft,172° true,N18° 21.529' W65° 01.984',
2444,"5/24/22, 11:46:45 AM",1 ft,0:00:01,0.8 mph,34 ft,115° true,N18° 21.528' W65° 01.984',
2445,"5/24/22, 11:46:46 AM",1 ft,0:00:01,0.8 mph,34 ft,169° true,N18° 21.528' W65° 01.984',
2446,"5/24/22, 11:46:47 AM",1 ft,0:00:01,0.8 mph,34 ft,163° true,N18° 21.528' W65° 01.984',
2447,"5/24/22, 11:46:48 AM",1 ft,0:00:01,0.5 mph,34 ft,178° true,N18° 21.528' W65° 01.984',
2448,"5/24/22, 11:46:49 AM",1 ft,0:00:01,0.6 mph,34 ft,136° true,N18° 21.528' W65° 01.984',
2449,"5/24/22, 11:46:50 AM",1 ft,0:00:01,1.0 mph,34 ft,114° true,N18° 21.528' W65° 01.984',
2450,"5/24/22, 11:46:51 AM",1 ft,0:00:01,0.5 mph,34 ft,80° true,N18° 21.527' W65° 01.984',
2451,"5/24/22, 11:46:52 AM",1 ft,0:00:01,0.6 mph,34 ft,102° true,N18° 21.527' W65° 01.984',
2452,"5/24/22, 11:46:53 AM",1 ft,0:00:01,0.9 mph,34 ft,131° true,N18° 21.527' W65° 01.983',
